"","seaotter","dist4","n","freq","interval","width","height","scale"
"875","475",13,0,0,NA,NA,0,0.569759461381734
"876","475",14,0,0,NA,NA,0,0.569759461381734
"877","475",15,0,0,NA,NA,0,0.569759461381734
"878","475",16,0,0,NA,NA,0,0.569759461381734
"879","475",17,0,0,NA,NA,0,0.569759461381734
"880","475",18,0,0,NA,NA,0,0.569759461381734
"881","475",19,0,0,NA,NA,0,0.569759461381734
"882","475",20,0,0,NA,NA,0,0.569759461381734
"883","475",21,0,0,NA,NA,0,0.569759461381734
"884","475",22,0,0,NA,NA,0,0.569759461381734
"885","475",23,0,0,NA,NA,0,0.569759461381734
"886","475",24,0,0,NA,NA,0,0.569759461381734
"887","475",25,0,0,NA,NA,0,0.569759461381734
"888","475",26,0,0,NA,NA,0,0.569759461381734
"889","475",27,0,0,NA,NA,0,0.569759461381734
"890","475",28,0,0,NA,NA,0,0.569759461381734
"891","475",29,0,0,NA,NA,0,0.569759461381734
"892","475",30,0,0,NA,NA,0,0.569759461381734
"893","475",31,0,0,NA,NA,0,0.569759461381734
"894","475",32,0,0,NA,NA,0,0.569759461381734
"895","475",33,0,0,NA,NA,0,0.569759461381734
"896","475",34,0,0,NA,NA,0,0.569759461381734
"897","475",35,0,0,NA,NA,0,0.569759461381734
"898","475",36,0,0,NA,NA,0,0.569759461381734
"899","475",37,0,0,NA,NA,0,0.569759461381734
"900","475",38,0,0,NA,NA,0,0.569759461381734
"901","475",39,0,0,NA,NA,0,0.569759461381734
"902","475",40,0,0,NA,NA,0,0.569759461381734
"903","501",0,3,0.230769230769231,1,1,0.230769230769231,0.280666869713198
"904","501",1,6,0.461538461538462,1,1,0.461538461538462,0.280666869713198
"905","501",2,4,0.307692307692308,1,1,0.307692307692308,0.280666869713198
"906","501",3,0,0,NA,NA,0,0.280666869713198
"907","501",4,0,0,NA,NA,0,0.280666869713198
"908","501",5,0,0,NA,NA,0,0.280666869713198
"909","501",6,0,0,NA,NA,0,0.280666869713198
"910","501",7,0,0,NA,NA,0,0.280666869713198
"911","501",8,0,0,NA,NA,0,0.280666869713198
"912","501",9,0,0,NA,NA,0,0.280666869713198
"913","501",10,0,0,NA,NA,0,0.280666869713198
"914","501",11,0,0,NA,NA,0,0.280666869713198
"915","501",12,0,0,NA,NA,0,0.280666869713198
"916","501",13,0,0,NA,NA,0,0.280666869713198
"917","501",14,0,0,NA,NA,0,0.280666869713198
"918","501",15,0,0,NA,NA,0,0.280666869713198
"919","501",16,0,0,NA,NA,0,0.280666869713198
"920","501",17,0,0,NA,NA,0,0.280666869713198
"921","501",18,0,0,NA,NA,0,0.280666869713198
"922","501",19,0,0,NA,NA,0,0.280666869713198
"923","501",20,0,0,NA,NA,0,0.280666869713198
"924","501",21,0,0,NA,NA,0,0.280666869713198
"925","501",22,0,0,NA,NA,0,0.280666869713198
"926","501",23,0,0,NA,NA,0,0.280666869713198
"927","501",24,0,0,NA,NA,0,0.280666869713198
"928","501",25,0,0,NA,NA,0,0.280666869713198
"929","501",26,0,0,NA,NA,0,0.280666869713198
"930","501",27,0,0,NA,NA,0,0.280666869713198
"931","501",28,0,0,NA,NA,0,0.280666869713198
"932","501",29,0,0,NA,NA,0,0.280666869713198
"933","501",30,0,0,NA,NA,0,0.280666869713198
"934","501",31,0,0,NA,NA,0,0.280666869713198
"935","501",32,0,0,NA,NA,0,0.280666869713198
"936","501",33,0,0,NA,NA,0,0.280666869713198
"937","501",34,0,0,NA,NA,0,0.280666869713198
"938","501",35,0,0,NA,NA,0,0.280666869713198
"939","501",36,0,0,NA,NA,0,0.280666869713198
"940","501",37,0,0,NA,NA,0,0.280666869713198
"941","501",38,0,0,NA,NA,0,0.280666869713198
"942","501",39,0,0,NA,NA,0,0.280666869713198
"943","501",40,0,0,NA,NA,0,0.280666869713198
"944","518",0,12,0.6,1,1,0.6,0.0223363343041632
"945","518",1,7,0.35,1,1,0.35,0.0223363343041632
"946","518",2,1,0.05,1,1,0.05,0.0223363343041632
"947","518",3,0,0,NA,NA,0,0.0223363343041632
"948","518",4,0,0,NA,NA,0,0.0223363343041632
"949","518",5,0,0,NA,NA,0,0.0223363343041632
"950","518",6,0,0,NA,NA,0,0.0223363343041632
"951","518",7,0,0,NA,NA,0,0.0223363343041632
"952","518",8,0,0,NA,NA,0,0.0223363343041632
"953","518",9,0,0,NA,NA,0,0.0223363343041632
"954","518",10,0,0,NA,NA,0,0.0223363343041632
"955","518",11,0,0,NA,NA,0,0.0223363343041632
"956","518",12,0,0,NA,NA,0,0.0223363343041632
"957","518",13,0,0,NA,NA,0,0.0223363343041632
"958","518",14,0,0,NA,NA,0,0.0223363343041632
"959","518",15,0,0,NA,NA,0,0.0223363343041632
"960","518",16,0,0,NA,NA,0,0.0223363343041632
"961","518",17,0,0,NA,NA,0,0.0223363343041632
"962","518",18,0,0,NA,NA,0,0.0223363343041632
"963","518",19,0,0,NA,NA,0,0.0223363343041632
"964","518",20,0,0,NA,NA,0,0.0223363343041632
"965","518",21,0,0,NA,NA,0,0.0223363343041632
"966","518",22,0,0,NA,NA,0,0.0223363343041632
"967","518",23,0,0,NA,NA,0,0.0223363343041632
"968","518",24,0,0,NA,NA,0,0.0223363343041632
"969","518",25,0,0,NA,NA,0,0.0223363343041632
"970","518",26,0,0,NA,NA,0,0.0223363343041632
"971","518",27,0,0,NA,NA,0,0.0223363343041632
"972","518",28,0,0,NA,NA,0,0.0223363343041632
"973","518",29,0,0,NA,NA,0,0.0223363343041632
"974","518",30,0,0,NA,NA,0,0.0223363343041632
"975","518",31,0,0,NA,NA,0,0.0223363343041632
"976","518",32,0,0,NA,NA,0,0.0223363343041632
"977","518",33,0,0,NA,NA,0,0.0223363343041632
"978","518",34,0,0,NA,NA,0,0.0223363343041632
"979","518",35,0,0,NA,NA,0,0.0223363343041632
"980","518",36,0,0,NA,NA,0,0.0223363343041632
"981","518",37,0,0,NA,NA,0,0.0223363343041632
"982","518",38,0,0,NA,NA,0,0.0223363343041632
"983","518",39,0,0,NA,NA,0,0.0223363343041632
"984","518",40,0,0,NA,NA,0,0.0223363343041632
"985","520",0,0,0,NA,NA,0.0333333333333333,2.82869961796281
"986","520",1,1,0.0666666666666667,2,1,0.0333333333333333,2.82869961796281
"987","520",2,3,0.2,1,1,0.2,2.82869961796281
"988","520",3,1,0.0666666666666667,1,1,0.0666666666666667,2.82869961796281
"989","520",4,2,0.133333333333333,1,3,0.133333333333333,2.82869961796281
"990","520",5,0,0,NA,NA,0.0666666666666667,2.82869961796281
"991","520",6,0,0,NA,NA,0.0666666666666667,2.82869961796281
"992","520",7,3,0.2,3,2,0.0666666666666667,2.82869961796281
"993","520",8,0,0,NA,NA,0.1,2.82869961796281
"994","520",9,3,0.2,2,1,0.1,2.82869961796281
"995","520",10,1,0.0666666666666667,1,6,0.0666666666666667,2.82869961796281
"996","520",11,0,0,NA,NA,0.0111111111111111,2.82869961796281
"997","520",12,0,0,NA,NA,0.0111111111111111,2.82869961796281
"998","520",13,0,0,NA,NA,0.0111111111111111,2.82869961796281
"999","520",14,0,0,NA,NA,0.0111111111111111,2.82869961796281
"1000","520",15,0,0,NA,NA,0.0111111111111111,2.82869961796281
"1001","520",16,1,0.0666666666666667,6,1,0.0111111111111111,2.82869961796281
"1002","520",17,0,0,NA,NA,0,2.82869961796281
"1003","520",18,0,0,NA,NA,0,2.82869961796281
"1004","520",19,0,0,NA,NA,0,2.82869961796281
"1005","520",20,0,0,NA,NA,0,2.82869961796281
"1006","520",21,0,0,NA,NA,0,2.82869961796281
"1007","520",22,0,0,NA,NA,0,2.82869961796281
"1008","520",23,0,0,NA,NA,0,2.82869961796281
"1009","520",24,0,0,NA,NA,0,2.82869961796281
"1010","520",25,0,0,NA,NA,0,2.82869961796281
"1011","520",26,0,0,NA,NA,0,2.82869961796281
"1012","520",27,0,0,NA,NA,0,2.82869961796281
"1013","520",28,0,0,NA,NA,0,2.82869961796281
"1014","520",29,0,0,NA,NA,0,2.82869961796281
"1015","520",30,0,0,NA,NA,0,2.82869961796281
"1016","520",31,0,0,NA,NA,0,2.82869961796281
"1017","520",32,0,0,NA,NA,0,2.82869961796281
"1018","520",33,0,0,NA,NA,0,2.82869961796281
"1019","520",34,0,0,NA,NA,0,2.82869961796281
"1020","520",35,0,0,NA,NA,0,2.82869961796281
"1021","520",36,0,0,NA,NA,0,2.82869961796281
"1022","520",37,0,0,NA,NA,0,2.82869961796281
"1023","520",38,0,0,NA,NA,0,2.82869961796281
"1024","520",39,0,0,NA,NA,0,2.82869961796281
"1025","520",40,0,0,NA,NA,0,2.82869961796281
"1026","526",0,6,0.6,1,1,0.6,0.0223532132643486
"1027","526",1,1,0.1,1,3,0.1,0.0223532132643486
"1028","526",2,0,0,NA,NA,0.0666666666666667,0.0223532132643486
"1029","526",3,0,0,NA,NA,0.0666666666666667,0.0223532132643486
"1030","526",4,2,0.2,3,1,0.0666666666666667,0.0223532132643486
"1031","526",5,1,0.1,1,1,0.1,0.0223532132643486
"1032","526",6,0,0,NA,NA,0,0.0223532132643486
"1033","526",7,0,0,NA,NA,0,0.0223532132643486
"1034","526",8,0,0,NA,NA,0,0.0223532132643486
"1035","526",9,0,0,NA,NA,0,0.0223532132643486
"1036","526",10,0,0,NA,NA,0,0.0223532132643486
"1037","526",11,0,0,NA,NA,0,0.0223532132643486
"1038","526",12,0,0,NA,NA,0,0.0223532132643486
"1039","526",13,0,0,NA,NA,0,0.0223532132643486
"1040","526",14,0,0,NA,NA,0,0.0223532132643486
"1041","526",15,0,0,NA,NA,0,0.0223532132643486
"1042","526",16,0,0,NA,NA,0,0.0223532132643486
"1043","526",17,0,0,NA,NA,0,0.0223532132643486
"1044","526",18,0,0,NA,NA,0,0.0223532132643486
"1045","526",19,0,0,NA,NA,0,0.0223532132643486
"1046","526",20,0,0,NA,NA,0,0.0223532132643486
"1047","526",21,0,0,NA,NA,0,0.0223532132643486
"1048","526",22,0,0,NA,NA,0,0.0223532132643486
"1049","526",23,0,0,NA,NA,0,0.0223532132643486
"1050","526",24,0,0,NA,NA,0,0.0223532132643486
"1051","526",25,0,0,NA,NA,0,0.0223532132643486
"1052","526",26,0,0,NA,NA,0,0.0223532132643486
"1053","526",27,0,0,NA,NA,0,0.0223532132643486
"1054","526",28,0,0,NA,NA,0,0.0223532132643486
"1055","526",29,0,0,NA,NA,0,0.0223532132643486
"1056","526",30,0,0,NA,NA,0,0.0223532132643486
"1057","526",31,0,0,NA,NA,0,0.0223532132643486
"1058","526",32,0,0,NA,NA,0,0.0223532132643486
"1059","526",33,0,0,NA,NA,0,0.0223532132643486
"1060","526",34,0,0,NA,NA,0,0.0223532132643486
"1061","526",35,0,0,NA,NA,0,0.0223532132643486
"1062","526",36,0,0,NA,NA,0,0.0223532132643486
"1063","526",37,0,0,NA,NA,0,0.0223532132643486
"1064","526",38,0,0,NA,NA,0,0.0223532132643486
"1065","526",39,0,0,NA,NA,0,0.0223532132643486
"1066","526",40,0,0,NA,NA,0,0.0223532132643486
"1067","558",0,6,0.352941176470588,1,1,0.352941176470588,1.14619392898968
"1068","558",1,2,0.117647058823529,1,1,0.117647058823529,1.14619392898968
"1069","558",2,4,0.235294117647059,1,1,0.235294117647059,1.14619392898968
"1070","558",3,3,0.176470588235294,1,2,0.176470588235294,1.14619392898968
"1071","558",4,0,0,NA,NA,0.0294117647058824,1.14619392898968
"1072","558",5,1,0.0588235294117647,2,1,0.0294117647058824,1.14619392898968
"1073","558",6,1,0.0588235294117647,1,1,0.0588235294117647,1.14619392898968
"1074","558",7,0,0,NA,NA,0,1.14619392898968
"1075","558",8,0,0,NA,NA,0,1.14619392898968
"1076","558",9,0,0,NA,NA,0,1.14619392898968
"1077","558",10,0,0,NA,NA,0,1.14619392898968
"1078","558",11,0,0,NA,NA,0,1.14619392898968
"1079","558",12,0,0,NA,NA,0,1.14619392898968
"1080","558",13,0,0,NA,NA,0,1.14619392898968
"1081","558",14,0,0,NA,NA,0,1.14619392898968
"1082","558",15,0,0,NA,NA,0,1.14619392898968
"1083","558",16,0,0,NA,NA,0,1.14619392898968
"1084","558",17,0,0,NA,NA,0,1.14619392898968
"1085","558",18,0,0,NA,NA,0,1.14619392898968
"1086","558",19,0,0,NA,NA,0,1.14619392898968
"1087","558",20,0,0,NA,NA,0,1.14619392898968
"1088","558",21,0,0,NA,NA,0,1.14619392898968
"1089","558",22,0,0,NA,NA,0,1.14619392898968
"1090","558",23,0,0,NA,NA,0,1.14619392898968
"1091","558",24,0,0,NA,NA,0,1.14619392898968
"1092","558",25,0,0,NA,NA,0,1.14619392898968
"1093","558",26,0,0,NA,NA,0,1.14619392898968
"1094","558",27,0,0,NA,NA,0,1.14619392898968
"1095","558",28,0,0,NA,NA,0,1.14619392898968
"1096","558",29,0,0,NA,NA,0,1.14619392898968
"1097","558",30,0,0,NA,NA,0,1.14619392898968
"1098","558",31,0,0,NA,NA,0,1.14619392898968
"1099","558",32,0,0,NA,NA,0,1.14619392898968
"1100","558",33,0,0,NA,NA,0,1.14619392898968
"1101","558",34,0,0,NA,NA,0,1.14619392898968
"1102","558",35,0,0,NA,NA,0,1.14619392898968
"1103","558",36,0,0,NA,NA,0,1.14619392898968
"1104","558",37,0,0,NA,NA,0,1.14619392898968
"1105","558",38,0,0,NA,NA,0,1.14619392898968
"1106","558",39,0,0,NA,NA,0,1.14619392898968
"1107","558",40,0,0,NA,NA,0,1.14619392898968
"1108","587",0,2,0.08,1,1,0.08,0.949034643335069
"1109","587",1,9,0.36,1,1,0.36,0.949034643335069
"1110","587",2,5,0.2,1,1,0.2,0.949034643335069
"1111","587",3,1,0.04,1,1,0.04,0.949034643335069
"1112","587",4,5,0.2,1,1,0.2,0.949034643335069
"1113","587",5,1,0.04,1,1,0.04,0.949034643335069
"1114","587",6,2,0.08,1,1,0.08,0.949034643335069
"1115","587",7,0,0,NA,NA,0,0.949034643335069
"1116","587",8,0,0,NA,NA,0,0.949034643335069
"1117","587",9,0,0,NA,NA,0,0.949034643335069
"1118","587",10,0,0,NA,NA,0,0.949034643335069
"1119","587",11,0,0,NA,NA,0,0.949034643335069
"1120","587",12,0,0,NA,NA,0,0.949034643335069
"1121","587",13,0,0,NA,NA,0,0.949034643335069
"1122","587",14,0,0,NA,NA,0,0.949034643335069
"1123","587",15,0,0,NA,NA,0,0.949034643335069
"1124","587",16,0,0,NA,NA,0,0.949034643335069
"1125","587",17,0,0,NA,NA,0,0.949034643335069
"1126","587",18,0,0,NA,NA,0,0.949034643335069
"1127","587",19,0,0,NA,NA,0,0.949034643335069
"1128","587",20,0,0,NA,NA,0,0.949034643335069
"1129","587",21,0,0,NA,NA,0,0.949034643335069
"1130","587",22,0,0,NA,NA,0,0.949034643335069
"1131","587",23,0,0,NA,NA,0,0.949034643335069
"1132","587",24,0,0,NA,NA,0,0.949034643335069
"1133","587",25,0,0,NA,NA,0,0.949034643335069
"1134","587",26,0,0,NA,NA,0,0.949034643335069
"1135","587",27,0,0,NA,NA,0,0.949034643335069
"1136","587",28,0,0,NA,NA,0,0.949034643335069
"1137","587",29,0,0,NA,NA,0,0.949034643335069
"1138","587",30,0,0,NA,NA,0,0.949034643335069
"1139","587",31,0,0,NA,NA,0,0.949034643335069
"1140","587",32,0,0,NA,NA,0,0.949034643335069
"1141","587",33,0,0,NA,NA,0,0.949034643335069
"1142","587",34,0,0,NA,NA,0,0.949034643335069
"1143","587",35,0,0,NA,NA,0,0.949034643335069
"1144","587",36,0,0,NA,NA,0,0.949034643335069
"1145","587",37,0,0,NA,NA,0,0.949034643335069
"1146","587",38,0,0,NA,NA,0,0.949034643335069
"1147","587",39,0,0,NA,NA,0,0.949034643335069
"1148","587",40,0,0,NA,NA,0,0.949034643335069
"1149","595",0,13,0.393939393939394,1,1,0.393939393939394,1.36832532232656
"1150","595",1,4,0.121212121212121,1,1,0.121212121212121,1.36832532232656
"1151","595",2,2,0.0606060606060606,1,1,0.0606060606060606,1.36832532232656
"1152","595",3,2,0.0606060606060606,1,1,0.0606060606060606,1.36832532232656
"1153","595",4,2,0.0606060606060606,1,1,0.0606060606060606,1.36832532232656
"1154","595",5,1,0.0303030303030303,1,1,0.0303030303030303,1.36832532232656
"1155","595",6,2,0.0606060606060606,1,2,0.0606060606060606,1.36832532232656
"1156","595",7,0,0,NA,NA,0.0151515151515152,1.36832532232656
"1157","595",8,1,0.0303030303030303,2,1,0.0151515151515152,1.36832532232656
"1158","595",9,1,0.0303030303030303,1,1,0.0303030303030303,1.36832532232656
"1159","595",10,1,0.0303030303030303,1,11,0.0303030303030303,1.36832532232656
"1160","595",11,0,0,NA,NA,0.00550964187327824,1.36832532232656
"1161","595",12,0,0,NA,NA,0.00550964187327824,1.36832532232656
"1162","595",13,0,0,NA,NA,0.00550964187327824,1.36832532232656
"1163","595",14,0,0,NA,NA,0.00550964187327824,1.36832532232656
"1164","595",15,0,0,NA,NA,0.00550964187327824,1.36832532232656
"1165","595",16,0,0,NA,NA,0.00550964187327824,1.36832532232656
"1166","595",17,0,0,NA,NA,0.00550964187327824,1.36832532232656
"1167","595",18,0,0,NA,NA,0.00550964187327824,1.36832532232656
"1168","595",19,0,0,NA,NA,0.00550964187327824,1.36832532232656
"1169","595",20,0,0,NA,NA,0.00550964187327824,1.36832532232656
"1170","595",21,2,0.0606060606060606,11,16,0.00550964187327824,1.36832532232656
"1171","595",22,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1172","595",23,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1173","595",24,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1174","595",25,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1175","595",26,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1176","595",27,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1177","595",28,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1178","595",29,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1179","595",30,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1180","595",31,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1181","595",32,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1182","595",33,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1183","595",34,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1184","595",35,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1185","595",36,0,0,NA,NA,0.00189393939393939,1.36832532232656
"1186","595",37,1,0.0303030303030303,16,9,0.00189393939393939,1.36832532232656
"1187","595",38,0,0,NA,NA,0,1.36832532232656
"1188","595",39,0,0,NA,NA,0,1.36832532232656
"1189","595",40,0,0,NA,NA,0,1.36832532232656
"1190","621",0,6,0.176470588235294,1,1,0.176470588235294,1.0877811249243
"1191","621",1,8,0.235294117647059,1,1,0.235294117647059,1.0877811249243
"1192","621",2,9,0.264705882352941,1,1,0.264705882352941,1.0877811249243
"1193","621",3,1,0.0294117647058824,1,1,0.0294117647058824,1.0877811249243
"1194","621",4,2,0.0588235294117647,1,1,0.0588235294117647,1.0877811249243
"1195","621",5,1,0.0294117647058824,1,1,0.0294117647058824,1.0877811249243
"1196","621",6,1,0.0294117647058824,1,1,0.0294117647058824,1.0877811249243
"1197","621",7,1,0.0294117647058824,1,3,0.0294117647058824,1.0877811249243
"1198","621",8,0,0,NA,NA,0.0196078431372549,1.0877811249243
"1199","621",9,0,0,NA,NA,0.0196078431372549,1.0877811249243
"1200","621",10,2,0.0588235294117647,3,8,0.0196078431372549,1.0877811249243
"1201","621",11,0,0,NA,NA,0.00367647058823529,1.0877811249243
"1202","621",12,0,0,NA,NA,0.00367647058823529,1.0877811249243
"1203","621",13,0,0,NA,NA,0.00367647058823529,1.0877811249243
"1204","621",14,0,0,NA,NA,0.00367647058823529,1.0877811249243
"1205","621",15,0,0,NA,NA,0.00367647058823529,1.0877811249243
"1206","621",16,0,0,NA,NA,0.00367647058823529,1.0877811249243
"1207","621",17,0,0,NA,NA,0.00367647058823529,1.0877811249243
"1208","621",18,1,0.0294117647058824,8,2,0.00367647058823529,1.0877811249243
"1209","621",19,0,0,NA,NA,0.0147058823529412,1.0877811249243
"1210","621",20,1,0.0294117647058824,2,3,0.0147058823529412,1.0877811249243
"1211","621",21,0,0,NA,NA,0.00980392156862745,1.0877811249243
"1212","621",22,0,0,NA,NA,0.00980392156862745,1.0877811249243
"1213","621",23,1,0.0294117647058824,3,1,0.00980392156862745,1.0877811249243
"1214","621",24,0,0,NA,NA,0,1.0877811249243
"1215","621",25,0,0,NA,NA,0,1.0877811249243
"1216","621",26,0,0,NA,NA,0,1.0877811249243
"1217","621",27,0,0,NA,NA,0,1.0877811249243
"1218","621",28,0,0,NA,NA,0,1.0877811249243
"1219","621",29,0,0,NA,NA,0,1.0877811249243
"1220","621",30,0,0,NA,NA,0,1.0877811249243
"1221","621",31,0,0,NA,NA,0,1.0877811249243
"1222","621",32,0,0,NA,NA,0,1.0877811249243
"1223","621",33,0,0,NA,NA,0,1.0877811249243
"1224","621",34,0,0,NA,NA,0,1.0877811249243
"1225","621",35,0,0,NA,NA,0,1.0877811249243
"1226","621",36,0,0,NA,NA,0,1.0877811249243
"1227","621",37,0,0,NA,NA,0,1.0877811249243
"1228","621",38,0,0,NA,NA,0,1.0877811249243
"1229","621",39,0,0,NA,NA,0,1.0877811249243
"1230","621",40,0,0,NA,NA,0,1.0877811249243
"1231","623",0,6,0.272727272727273,1,1,0.272727272727273,0.656076718933437
"1232","623",1,8,0.363636363636364,1,1,0.363636363636364,0.656076718933437
"1233","623",2,3,0.136363636363636,1,1,0.136363636363636,0.656076718933437
"1234","623",3,2,0.0909090909090909,1,1,0.0909090909090909,0.656076718933437
"1235","623",4,1,0.0454545454545455,1,2,0.0454545454545455,0.656076718933437
"1236","623",5,0,0,NA,NA,0.0454545454545455,0.656076718933437
"1237","623",6,2,0.0909090909090909,2,1,0.0454545454545455,0.656076718933437
"1238","623",7,0,0,NA,NA,0,0.656076718933437
"1239","623",8,0,0,NA,NA,0,0.656076718933437
"1240","623",9,0,0,NA,NA,0,0.656076718933437
"1241","623",10,0,0,NA,NA,0,0.656076718933437
"1242","623",11,0,0,NA,NA,0,0.656076718933437
"1243","623",12,0,0,NA,NA,0,0.656076718933437
"1244","623",13,0,0,NA,NA,0,0.656076718933437
"1245","623",14,0,0,NA,NA,0,0.656076718933437
"1246","623",15,0,0,NA,NA,0,0.656076718933437
"1247","623",16,0,0,NA,NA,0,0.656076718933437
"1248","623",17,0,0,NA,NA,0,0.656076718933437
"1249","623",18,0,0,NA,NA,0,0.656076718933437
"1250","623",19,0,0,NA,NA,0,0.656076718933437
"1251","623",20,0,0,NA,NA,0,0.656076718933437
"1252","623",21,0,0,NA,NA,0,0.656076718933437
"1253","623",22,0,0,NA,NA,0,0.656076718933437
"1254","623",23,0,0,NA,NA,0,0.656076718933437
"1255","623",24,0,0,NA,NA,0,0.656076718933437
"1256","623",25,0,0,NA,NA,0,0.656076718933437
"1257","623",26,0,0,NA,NA,0,0.656076718933437
"1258","623",27,0,0,NA,NA,0,0.656076718933437
"1259","623",28,0,0,NA,NA,0,0.656076718933437
"1260","623",29,0,0,NA,NA,0,0.656076718933437
"1261","623",30,0,0,NA,NA,0,0.656076718933437
"1262","623",31,0,0,NA,NA,0,0.656076718933437
"1263","623",32,0,0,NA,NA,0,0.656076718933437
"1264","623",33,0,0,NA,NA,0,0.656076718933437
"1265","623",34,0,0,NA,NA,0,0.656076718933437
"1266","623",35,0,0,NA,NA,0,0.656076718933437
"1267","623",36,0,0,NA,NA,0,0.656076718933437
"1268","623",37,0,0,NA,NA,0,0.656076718933437
"1269","623",38,0,0,NA,NA,0,0.656076718933437
"1270","623",39,0,0,NA,NA,0,0.656076718933437
"1271","623",40,0,0,NA,NA,0,0.656076718933437
"1272","653",0,1,0.125,1,1,0.125,0.01
"1273","653",1,4,0.5,1,1,0.5,0.01
"1274","653",2,2,0.25,1,2,0.25,0.01
"1275","653",3,0,0,NA,NA,0.0625,0.01
"1276","653",4,1,0.125,2,1,0.0625,0.01
"1277","653",5,0,0,NA,NA,0,0.01
"1278","653",6,0,0,NA,NA,0,0.01
"1279","653",7,0,0,NA,NA,0,0.01
"1280","653",8,0,0,NA,NA,0,0.01
"1281","653",9,0,0,NA,NA,0,0.01
"1282","653",10,0,0,NA,NA,0,0.01
"1283","653",11,0,0,NA,NA,0,0.01
"1284","653",12,0,0,NA,NA,0,0.01
"1285","653",13,0,0,NA,NA,0,0.01
"1286","653",14,0,0,NA,NA,0,0.01
"1287","653",15,0,0,NA,NA,0,0.01
"1288","653",16,0,0,NA,NA,0,0.01
"1289","653",17,0,0,NA,NA,0,0.01
"1290","653",18,0,0,NA,NA,0,0.01
"1291","653",19,0,0,NA,NA,0,0.01
"1292","653",20,0,0,NA,NA,0,0.01
"1293","653",21,0,0,NA,NA,0,0.01
"1294","653",22,0,0,NA,NA,0,0.01
"1295","653",23,0,0,NA,NA,0,0.01
"1296","653",24,0,0,NA,NA,0,0.01
"1297","653",25,0,0,NA,NA,0,0.01
"1298","653",26,0,0,NA,NA,0,0.01
"1299","653",27,0,0,NA,NA,0,0.01
"1300","653",28,0,0,NA,NA,0,0.01
"1301","653",29,0,0,NA,NA,0,0.01
"1302","653",30,0,0,NA,NA,0,0.01
"1303","653",31,0,0,NA,NA,0,0.01
"1304","653",32,0,0,NA,NA,0,0.01
"1305","653",33,0,0,NA,NA,0,0.01
"1306","653",34,0,0,NA,NA,0,0.01
"1307","653",35,0,0,NA,NA,0,0.01
"1308","653",36,0,0,NA,NA,0,0.01
"1309","653",37,0,0,NA,NA,0,0.01
"1310","653",38,0,0,NA,NA,0,0.01
"1311","653",39,0,0,NA,NA,0,0.01
"1312","653",40,0,0,NA,NA,0,0.01
